,0
1287,2590814.254998377
1288,2620981.542533154
1289,2618015.8025080087
1290,2604450.0263893786
1291,2622900.378067136
1292,2618999.551018339
1293,2641534.892259176
1294,2635467.128725579
1295,2632720.42053791
1296,2646054.80725098
1297,2656645.7466852926
1298,2631170.819941951
1299,2667418.5246814033
1300,2652705.1997888526
1301,2663770.9975742884
1302,2677492.160601031
1303,2673936.796353274
1304,2654534.6508797132
1305,2653130.680281203
1306,2617804.4446098595
1307,2605179.4270639503
1308,2637570.1143197743
1309,2652456.602239421
1310,2631274.9788046624
1311,2653987.8231505197
1312,2644981.042412948
1313,2646948.7048508567
1314,2670755.3896146137
1315,2655093.3504136796
1316,2656889.3981263824
1317,2675129.653742991
1318,2692763.5634788824
1319,2703964.9960029805
1320,2703707.1619741614
1321,2702769.0926837805
1322,2677763.619960426
1323,2650172.9721971233
1324,2653994.8426652285
1325,2684920.6076504868
1326,2639856.5823094137
1327,2617066.2847933755
1328,2634334.3105102666
1329,2644740.2988335746
1330,2672955.4079551455
1331,2666220.9823778984
1332,2680361.960126896
1333,2686162.1016852786
1334,2681462.4334643087
1335,2680158.112619176
1336,2674188.356026264
1337,2695652.4206510843
1338,2711111.1705265916
1339,2719439.956326258
1340,2708028.2877404396
1341,2698565.103643167
1342,2699687.1652175025
1343,2672849.012805076
1344,2685974.4058820107
1345,2682450.017099886
1346,2683872.0450548544
1347,2703614.960113452
1348,2703184.0482520093
1349,2688381.461993731
1350,2659025.1640541
1351,2659175.324025269
1352,2668857.9749443275
1353,2651108.4197702543
1354,2676657.6003073966
1355,2675800.064540607
1356,2682032.952581081
1357,2695317.429368575
1358,2689030.6666410854
1359,2702556.4038343327
1360,2702430.516046946
1361,2702086.2965649078
1362,2701397.2553017023
1363,2699207.046167095
1364,2720274.1476395996
1365,2738400.2988047553
1366,2746464.005432856
1367,2743001.355921493
1368,2734427.32065101
1369,2719740.4011503677
1370,2729324.232654874
1371,2728386.4420976997
1372,2729950.786038297
1373,2745036.182929293
1374,2739182.1542885425
1375,2750366.702964639
1376,2750931.891971339
1377,2721957.6275683558
1378,2729683.752696571
1379,2722322.452028219
1380,2724371.321891346
1381,2716635.0708145835
1382,2741699.382620706
1383,2747068.5810091277
1384,2760103.792441714
1385,2753138.6337659312
1386,2739771.1565444632
1387,2752598.406619639
1388,2738435.140285114
1389,2736180.3922098572
1390,2751443.07098513
1391,2755454.627618856
1392,2777832.6448010094
1393,2747435.086040032
1394,2762707.3056840417
1395,2753142.653636042
1396,2765502.4740917315
1397,2765835.7060398804
1398,2770309.7557674344
1399,2753090.0216601635
1400,2762536.6271808296
1401,2745081.382427217
1402,2734582.134464209
1403,2667308.805906585
1404,2653956.2103271545
1405,2667921.390624893
1406,2639669.9996948093
1407,2643391.4971960853
1408,2628709.516123909
1409,2662919.185713158
1410,2656592.3311394006
1411,2655286.778508074
1412,2670824.341751959
1413,2679423.398035078
1414,2672777.2084391927
1415,2696353.9271611115
1416,2706741.543641128
1417,2714351.665054912
1418,2719788.1374983666
1419,2712653.5612331657
1420,2727052.615131191
1421,2736678.748577362
1422,2733305.0350002754
1423,2727411.4109256165
1424,2730188.804295818
1425,2725481.8295264565
1426,2732930.3847628464
1427,2726250.9484381224
1428,2741688.3441182496
1429,2728524.665510712
1430,2713935.168777636
1431,2720651.8672124683
1432,2722004.551159138
1433,2707779.3158310973
1434,2714112.0312802712
1435,2730974.628727631
1436,2734134.908996011
1437,2749507.3682288704
1438,2751120.4484365787
1439,2735152.4141065897
1440,2718636.6888436573
1441,2730701.5962931463
1442,2684998.1195123536
1443,2708631.5716620465
1444,2698622.6587421983
1445,2691230.720438044
1446,2654722.513547921
1447,2651570.3820423544
1448,2684114.7789829876
1449,2684104.461966146
1450,2640923.6661283886
1451,2692233.7666400415
1452,2638754.934627677
1453,2618446.1562132565
1454,2579277.511805377
1455,2581669.673933021
1456,2545391.2763861334
1457,2530003.0108631165
1458,2570642.179494952
1459,2561257.8217912535
1460,2589818.4669977804
1461,2567352.997869024
1462,2604173.9056655443
1463,2634910.404872372
1464,2631468.4921053923
1465,2660842.7785870014
1466,2660206.0390963806
1467,2672380.966641693
1468,2705580.2414699155
1469,2706661.2903199065
1470,2708010.343197962
1471,2722907.616980849
1472,2728153.125430249
1473,2736163.5532120676
1474,2742803.709215664
1475,2738889.1826494467
1476,2726062.635655635
1477,2721239.2557917167
1478,2720881.18726178
1479,2719727.481002014
1480,2724475.9913953096
1481,2724135.0351218493
1482,2722654.2544174413
1483,2733988.2268547514
1484,2727816.436392184
1485,2724348.7367764763
1486,2725761.2648648554
1487,2716012.6234626
1488,2720650.4052678416
1489,2751993.1270950637
1490,2757467.4992760546
1491,2758099.206388124
1492,2766088.5956464284
1493,2755837.305605931
1494,2750812.4142816165
1495,2707401.4929938586
1496,2716541.0526972157
1497,2658058.1673265747
1498,2640447.208012133
1499,2626237.7207064186
1500,2673023.1769986367
1501,2746793.4323881227
1502,2764402.5307496577
1503,2777724.3056178745
1504,2782881.2275915407
1505,2778180.8024123595
1506,2778905.582943241
1507,2772906.783111531
1508,2768357.479064855
1509,2743571.632950684
1510,2748645.24791892
1511,2698190.4831130966
1512,2674220.0734673333
1513,2697629.1012970572
1514,2749983.788022293
1515,2730814.022057046
1516,2705629.5575661114
1517,2701680.515382536
1518,2676243.035734254
1519,2650909.623476669
1520,2693678.228993579
1521,2699154.681809665
1522,2696680.176528403
1523,2722258.6127180858
1524,2695519.5071340827
1525,2697518.634072843
1526,2662322.178744032
1527,2614984.431443855
1528,2635890.255363596
1529,2590434.760406747
1530,2631456.03782941
1531,2677654.376978284
1532,2657222.4722457207
1533,2685848.7810892547
1534,2681816.8603996043
1535,2672347.6864046967
1536,2693310.4967514523
1537,2687699.3350501345
1538,2691112.62194756
1539,2693239.2437217804
1540,2699568.573666994
1541,2694593.4596051364
1542,2679698.8794599217
1543,2696280.794874295
1544,2693282.0590287964
1545,2710317.928965025
1546,2714372.9810802885
1547,2713723.6130386293
1548,2700309.810592184
1549,2708933.6879182365
1550,2697466.510798283
1551,2681294.573939596
1552,2685325.949096512
1553,2642059.7352128914
1554,2661934.9320167974
1555,2610728.608200111
1556,2608769.9378725933
1557,2640749.072267678
1558,2618137.530919168
1559,2657779.8582679057
1560,2641406.403532795
1561,2675934.714222295
1562,2660429.043668815
1563,2683542.5805571247
1564,2686397.5959057226
1565,2666563.795738213
1566,2631325.8602651623
1567,2617508.8774529602
1568,2617906.5034009027
1569,2655707.925962317
1570,2633217.0715735094
1571,2617402.898714455
1572,2629248.888820415
1573,2647120.9057916794
1574,2647306.9235930066
1575,2643271.150940984
1576,2655600.2379054283
1577,2668056.8128398014
1578,2659906.290769393
1579,2677701.88630723
1580,2700188.622366089
1581,2696526.223865998
1582,2645963.314004801
1583,2673945.108279897
1584,2662998.7046869174
1585,2677652.881651127
1586,2671514.0312594157
1587,2671184.612705655
1588,2660154.174976792
1589,2686029.4565206706
1590,2681931.9438778087
1591,2664224.9775219085
1592,2687624.489426097
1593,2706652.59819916
1594,2690588.855724614
1595,2674830.5683076982
1596,2684888.998441756
1597,2718577.7019197703
1598,2699931.7843120047
1599,2692780.8208935075
1600,2699140.159028932
1601,2727559.9220924308
1602,2726345.5013405406
1603,2723666.893779364
1604,2737091.3649879335
1605,2730023.7753603533
1606,2728739.3965982795
1607,2715786.6997284056
1608,2686018.1860709907
1609,2702531.874447804
1610,2701142.0285134315
1611,2691089.7154161474
1612,2692555.4876863724
1613,2689595.7830608343
1614,2700465.440536833
1615,2674037.387592173
1616,2671721.151647994
1617,2661167.608593859
1618,2668023.2217282187
1619,2702526.21796419
1620,2704330.7709987652
1621,2678279.8090369757
1622,2657368.883649654
1623,2674051.4456336093
1624,2680884.9049593867
1625,2706795.2276552347
1626,2688327.4107375145
1627,2705085.376244158
1628,2712171.0691248914
1629,2686547.24738353
1630,2669906.69046242
1631,2674271.127225147
1632,2624589.5035599447
1633,2626769.5520285666
1634,2640427.8094100286
1635,2637313.0847452884
1636,2627925.0693136808
1637,2635385.546900713
1638,2598307.9491110574
1639,2607383.9298367347
1640,2636933.622915857
1641,2664288.130492706
1642,2678919.779373323
1643,2674409.1180151138
1644,2689736.8566804156
1645,2687033.4137379923
1646,2685384.146667922
1647,2645018.1722954363
1648,2636418.356385921
1649,2615278.8188801096
1650,2584594.1261451114
1651,2564483.7428011117
1652,2598876.7040455244
1653,2622307.6445278157
1654,2619179.678711789
1655,2593647.344657889
1656,2576213.1780580813
1657,2565272.3359766877
1658,2568389.917405459
1659,2556497.2513259193
1660,2560753.5983032985
1661,2598346.393282859
1662,2574668.336137226
1663,2579912.7376779583
1664,2577246.4739984674
1665,2581645.889453612
1666,2592310.490205133
1667,2587187.816678778
1668,2557345.1796451886
1669,2501020.525339448
1670,2428317.8677716064
1671,2331923.3045698386
1672,2297067.587647972
1673,2398741.13451791
1674,2449742.807343172
1675,2445546.401076787
1676,2432266.63309789
1677,2349552.3737655063
1678,2387676.7778802738
1679,2396952.4079829915
1680,2354633.0761440042
1681,2406999.6652420703
1682,2370477.660859107
1683,2385806.1144577884
1684,2392777.8149346383
1685,2382074.325825305
1686,2417718.3229259923
1687,2442813.7130367206
1688,2432713.764678932
1689,2379829.4589212495
1690,2393690.6458254065
1691,2366834.0088866837
1692,2360454.474727852
1693,2357737.954536954
1694,2368831.930812494
1695,2325544.2173053697
1696,2333968.016389692
1697,2369372.0391290113
1698,2367893.5119812507
1699,2396851.9389478937
1700,2448611.690763592
1701,2446524.030302763
1702,2469509.5121292043
1703,2484445.029536443
1704,2481761.0186946634
1705,2478281.6778673218
1706,2462367.9192575812
1707,2453017.1574225277
1708,2489042.4972873363
1709,2508313.2979709785
1710,2492082.0758619444
1711,2476105.946081788
1712,2466009.6913147937
1713,2498862.981769813
1714,2535365.4245050303
1715,2522670.624026613
1716,2510795.5985551993
1717,2549193.768412606
1718,2540536.1922004772
1719,2523402.4760521576
1720,2565986.263841602
1721,2584741.2716482393
1722,2576515.3433632283
1723,2566967.4614100843
1724,2573666.218499713
1725,2531882.470246676
1726,2537065.268723217
1727,2524047.5467623845
1728,2483310.239817812
1729,2455908.203254353
1730,2498987.2828214285
1731,2483966.9085795386
1732,2516315.356109619
1733,2513968.1814056155
1734,2511187.7875717357
1735,2505243.518832507
1736,2513889.980691237
1737,2512444.172717669
1738,2515701.387328179
1739,2509629.2900731987
1740,2539586.070350435
1741,2500252.952677949
1742,2469920.3701235503
1743,2511744.8689688053
1744,2486585.99250736
1745,2453161.67890528
1746,2447817.8255776283
1747,2456319.298401802
1748,2413730.5905208853
1749,2434021.727654528
1750,2482842.018193253
1751,2510777.533639372
1752,2472764.7101352224
1753,2427158.4651906113
1754,2447453.184723643
1755,2463596.4706882117
1756,2504516.8280273937
1757,2496489.620625673
1758,2487187.5599109074
1759,2512219.9102730337
1760,2495405.7772069
1761,2475009.7835539933
1762,2433930.3071531984
1763,2440851.9865438547
1764,2403690.697983457
1765,2355558.08921716
1766,2322143.1936482503
1767,2321942.973398529
1768,2338559.2723762817
1769,2303242.3668608004
1770,2352678.77616008
1771,2308129.7849744805
1772,2297628.8439945094
1773,2249639.2689928147
1774,2258694.656110766
1775,2265602.5281524817
1776,2229795.1270554257
1777,2270570.2908836333
1778,2248083.5642714533
1779,2256205.0012947386
1780,2308508.897070645
1781,2295543.4165680087
1782,2250229.1209279047
1783,2281454.443148762
1784,2299169.196316744
1785,2289048.1635551816
1786,2270818.2379731163
1787,2261467.83604869
1788,2246799.5352519616
1789,2209490.519535819
1790,2273569.4662887296
1791,2296724.038192192
1792,2324968.9957962953
1793,2331516.457060858
1794,2332901.4185194
1795,2361298.5179785425
1796,2322379.3370543397
1797,2327218.0256486256
1798,2359880.935047088
1799,2349638.009444444
1800,2318868.060757875
1801,2373786.939089564
1802,2396485.1920518507
1803,2401583.2542696935
1804,2403041.2572888127
1805,2423154.743903127
1806,2399182.348335072
1807,2406037.533157238
1808,2398466.3635802297
1809,2422687.7769948053
1810,2421279.7937573837
1811,2419063.104643609
1812,2423579.5228566667
1813,2441487.9570028177
1814,2463050.3090708773
1815,2467555.4382831496
1816,2467196.0658671693
1817,2458371.243207248
1818,2460782.353998752
1819,2458228.2896848843
1820,2470065.945862158
1821,2474769.614078186
1822,2471106.723157903
1823,2480556.251677256
1824,2479275.533432606
1825,2457863.3384547257
1826,2485573.057647321
1827,2457253.2374273073
1828,2469621.5518913795
1829,2471283.5991054815
1830,2496394.3390713786
1831,2537828.625460538
1832,2551781.650777559
1833,2541326.524472172
1834,2560570.091804625
1835,2562888.0056869406
1836,2583605.7168398253
1837,2585887.636201071
1838,2583687.7301214975
1839,2576003.398510277
1840,2577622.8670856277
1841,2589422.5379742594
1842,2564413.61519129
1843,2555654.338378434
1844,2571343.483798012
1845,2545764.99830622
1846,2529980.8567891237
1847,2529296.241239166
1848,2540864.830487628
1849,2537040.958880669
1850,2571804.108439318
1851,2550233.573698438
1852,2555408.3100754055
1853,2534053.612222406
1854,2558336.0763442754
1855,2537855.203649544
1856,2558091.9249349195
1857,2547262.7931693983
1858,2561002.9073432065
1859,2554360.6249271818
1860,2586034.8138769455
1861,2614189.5942526693
1862,2606653.8029624615
1863,2617301.386595772
1864,2611351.5301729976
1865,2615353.010941003
1866,2618645.6681126673
1867,2600989.5078557166
1868,2621748.288818047
1869,2629030.0849902728
1870,2642171.4613547553
1871,2631774.1450689146
1872,2610263.6433776137
1873,2589989.4780411567
1874,2571920.3551255143
1875,2565587.6476797718
1876,2587776.1447439124
1877,2574453.1067460338
1878,2587269.3349418775
1879,2599931.755554592
1880,2592388.7542410325
1881,2627281.985231432
1882,2519895.8354958384
1883,2474440.1379041565
1884,2523004.311488801
1885,2575940.750973023
1886,2610566.8754386273
1887,2608799.708098562
1888,2582218.9164267164
1889,2603634.156706199
1890,2598243.3387021003
1891,2633534.260349629
1892,2644402.798282902
1893,2670193.9997421145
1894,2674496.2912283433
1895,2693024.0883097965
1896,2694768.9967969926
1897,2688705.946561043
1898,2683413.143107918
1899,2693653.4285130855
1900,2684925.9338341225
1901,2697148.7146608788
1902,2679958.17687704
1903,2679789.9790239614
1904,2675837.845151312
1905,2668113.1602564687
1906,2658579.6659109564
1907,2635721.267426064
1908,2633438.3839298757
1909,2638961.4362403955
1910,2641762.2162245954
1911,2694477.8192705004
1912,2692265.7425775756
1913,2690134.2908874187
1914,2666883.338328544
1915,2683633.963566974
1916,2684813.0666514104
1917,2690764.4420509185
1918,2682155.4542369847
1919,2689017.893836359
1920,2699289.7584060263
1921,2685273.727797022
1922,2685114.555535907
1923,2685094.988594553
1924,2679112.1144164437
1925,2671444.323118363
1926,2670997.5016086614
1927,2690111.2954592854
1928,2686917.9193728804
1929,2679328.014307636
1930,2675151.738258252
1931,2685901.853180038
1932,2697168.0168079324
1933,2693254.822526598
1934,2697814.589090729
1935,2647301.5459700124
1936,2674219.7244400545
1937,2628592.395753545
1938,2612846.8000350697
1939,2633651.845706076
1940,2610478.836347735
1941,2608791.5485926773
1942,2601333.4799964386
1943,2627798.1421334883
1944,2639464.3215487893
1945,2630214.7332382756
1946,2601791.623023467
1947,2620298.453103628
1948,2661606.0416826126
1949,2629606.5633991086
1950,2655779.7710702545
1951,2650365.3667022423
1952,2639493.9436368668
1953,2662765.3915051017
1954,2655447.908023182
1955,2650701.724303277
1956,2677257.152431255
1957,2644483.7055916865
1958,2635889.70408243
1959,2628210.925312074
1960,2627393.178174577
1961,2619042.5619687494
1962,2632485.947461429
1963,2644598.0029037576
1964,2656901.2187853344
1965,2653789.4343556887
1966,2663841.927632674
1967,2666401.935639649
1968,2667213.936996368
1969,2667270.7465354186
1970,2634271.012956799
1971,2623703.368500887
1972,2618746.3955200654
1973,2604770.036168653
1974,2596912.1111330013
1975,2592468.5213394198
1976,2654686.3328085546
1977,2656328.2221023613
1978,2723920.281183627
1979,2784294.0573233473
1980,2768417.6501190932
1981,2782688.1648931107
1982,2798113.444503848
1983,2766323.8739034105
1984,2769476.168078981
1985,2759177.1938948445
1986,2781701.485430184
1987,2784327.8001206736
1988,2792302.95670188
1989,2800954.2438223846
1990,2785819.5800746013
1991,2792058.742400564
1992,2806156.581170825
1993,2808557.991686052
1994,2807685.4374248507
1995,2821879.725851071
1996,2826172.937989982
1997,2853062.3601521286
1998,2861349.3746002223
1999,2886666.43181747
2000,2901917.4292284157
2001,2926045.968339733
2002,2904150.118843455
2003,2919084.328942594
2004,2914480.85100494
2005,2911090.143450227
2006,2919548.2830516626
2007,2912636.863816423
2008,2917549.772146711
2009,2919116.455701005
2010,2922491.8398466655
2011,2904423.980776162
2012,2899434.5582565754
2013,2896295.4448158327
2014,2927478.2666098056
2015,2921853.556389562
2016,2903523.8414262803
2017,2909189.5838190475
2018,2895279.4850533498
2019,2880621.0250637922
2020,2902503.6259159385
2021,2890431.2528211745
2022,2891689.1815727265
2023,2868692.192503935
2024,2861322.2600823124
2025,2835349.360453855
2026,2862041.824202021
2027,2849386.956787426
2028,2867118.4583417033
2029,2881790.682807812
2030,2891765.278840517
2031,2897876.859502855
2032,2878164.7424976174
2033,2857675.6424850705
2034,2846962.4353764704
2035,2854840.472599704
2036,2891793.731645524
2037,2890014.565384088
2038,2883550.6746455594
2039,2862342.011708612
2040,2881574.346624863
2041,2889604.419472682
2042,2914712.332659069
2043,2930736.7847838914
2044,2948203.732087017
2045,2940697.6602497417
2046,2930156.880007456
2047,2940823.6450910885
2048,2932758.442757312
2049,2948955.8954547583
2050,2938724.7495045364
2051,2942122.985214254
2052,2939461.965486194
2053,2997238.7291199863
2054,2977390.13895904
2055,2976617.0760721057
2056,2970244.194297732
2057,2960650.5923043317
2058,2942519.9909357065
2059,2950865.160869256
2060,2951213.533087377
2061,2942758.091571489
2062,2937874.387951164
2063,2957932.628776944
2064,2955106.086975603
2065,2944855.623816984
2066,2938634.996062355
2067,2903588.5492987377
2068,2906876.3808395406
2069,2903776.9227270316
2070,2895084.989496286
2071,2893968.4186764075
2072,2917098.9275664403
2073,2914989.594731958
2074,2940478.253044164
2075,2914243.339720125
2076,2911054.676234417
2077,2914092.04286778
2078,2901754.7458418515
2079,2906849.642920857
2080,2901969.930852392
2081,2897776.545363107
2082,2892799.9619723903
2083,2889226.229845863
2084,2862493.149573252
2085,2884532.8276754348
2086,2868711.597062154
2087,2847692.2951030964
2088,2878963.327629226
2089,2865880.206424865
2090,2905434.408357692
2091,2921798.8886456536
2092,2923401.581381141
2093,2917492.7262740782
2094,2913832.5410543107
2095,2918566.8431197
2096,2917410.6038826513
2097,2929720.0382184205
2098,2919900.4946599035
2099,2922673.921771143
2100,2929763.395885527
2101,2918209.689782024
2102,2919343.240174487
2103,2922528.203107069
2104,2915137.188509656
2105,2925019.858565984
2106,2927451.8826473383
2107,2871336.835552737
2108,2871112.8973393077
2109,2886567.068241082
2110,2894995.47953603
2111,2910014.046263366
2112,2908714.4353364455
2113,2905950.530763549
2114,2902818.715325375
2115,2885800.7002806035
2116,2869195.7000607196
2117,2882962.5029469365
2118,2873173.1699617947
2119,2878513.106862466
2120,2887150.110910424
2121,2887262.919906489
2122,2887706.452554373
2123,2927845.418961326
2124,2933034.1135870786
2125,2935033.9242063505
2126,2922843.28984157
2127,2920704.053917399
2128,2933426.779974197
2129,2950639.920178355
2130,2942441.6648547775
2131,2934899.90863031
2132,2933484.428156706
2133,2944314.7098725084
2134,2939009.458273024
2135,2934003.77556817
2136,2957634.302764796
2137,2944230.7646796866
2138,2946770.7420634213
2139,2975942.2115121423
2140,2969334.8959494485
2141,2945124.6852577017
2142,2957132.125060143
2143,2954569.7768469756
2144,2954488.722115926
2145,2963896.617557005
2146,2970377.571338281
2147,2974561.9197834055
2148,2959617.1991920653
2149,2954336.5210557072
2150,2958280.4799726047
2151,2959038.6300565638
2152,2946836.8425306883
2153,2944330.425531093
2154,2951730.3692292226
2155,2940638.338108031
2156,2945630.7375899036
2157,2929389.459496341
2158,2937615.341380666
2159,2951965.1667183
2160,2959517.273045705
2161,2957834.5209055194
2162,2966073.998648463
2163,2958882.746360756
2164,2950442.325729528
2165,2951038.8162876377
2166,2916736.899517959
2167,2905562.35447995
2168,2922782.691803654
2169,2919846.569750667
2170,2914474.549284993
2171,2870590.77975551
2172,2870571.6321392637
2173,2869249.8396233376
2174,2891330.676143184
2175,2890408.3150712643
2176,2885159.4347574003
2177,2895761.6150958813
2178,2892798.3195668412
2179,2895847.741067123
2180,2897112.094875837
2181,2905370.519117772
2182,2910340.1577508976
2183,2882160.801653018
2184,2907063.0681506502
2185,2903358.122056074
2186,2897654.3764467193
2187,2927199.081161396
2188,2947291.190663908
2189,2952511.992819017
2190,2965773.8112132554
2191,2970108.013907338
2192,2979249.552895726
2193,2990953.2448571697
2194,3000929.8787493748
2195,2992823.757420445
2196,2990861.1938133477
2197,2989355.6048694565
2198,2984192.8555459543
2199,3008727.760820913
2200,3017496.9810953164
2201,3018129.3491048072
2202,3034208.3587660785
2203,3039999.9463802883
2204,3033407.037951026
2205,3048468.8457157514
2206,3043808.9642395466
2207,3046129.8038142794
2208,3057080.4735622974
2209,3056625.7573571606
2210,3050716.2358279065
2211,3049357.813710894
2212,3069587.0675203106
2213,3069810.5366002466
2214,3079996.780448706
2215,3085026.9501681016
2216,3109843.5866990015
2217,3105977.3359720823
2218,3120871.90620562
2219,3112622.917423735
2220,3118618.8949554656
2221,3120762.3861938
2222,3100867.2461374495
2223,3091174.652689894
2224,3103216.142869682
2225,3111016.0970682288
2226,3108421.0708500864
2227,3107832.7263595797
2228,3089335.778995841
2229,3083925.8989274623
2230,3080948.668549855
2231,3061021.569250746
2232,3059636.142600041
2233,3050832.3814596725
2234,3034656.7471926855
2235,3036495.4802775476
2236,3022666.92961014
2237,3031123.809254897
2238,3045392.491423432
2239,3042331.2215985996
2240,3045831.6199645842
2241,3042975.7027955134
2242,3086437.9433097
2243,3110626.282686589
2244,3143630.3053815477
2245,3146547.252753993
2246,3152945.7273491966
2247,3131890.6727328165
2248,3116810.1262938054
2249,3122363.3407011996
2250,3145294.007989104
2251,3158972.2629595613
2252,3172145.7954713097
2253,3165869.331600976
2254,3148054.6196913463
2255,3177519.4000835028
2256,3183258.2343318434
2257,3168748.798165541
2258,3166805.257675907
2259,3193048.458115286
2260,3190668.588890407
2261,3186502.006880411
2262,3190786.662704796
2263,3199830.342860391
2264,3183025.85521261
2265,3214723.6625652607
2266,3246041.3160042334
2267,3265405.6630444108
2268,3268384.5536470367
2269,3273817.880962628
2270,3276567.429530842
2271,3279181.2588914577
2272,3299512.962317857
2273,3334996.21403211
2274,3330662.5907837804
2275,3364264.4584424417
2276,3354425.6978372782
2277,3350096.3455658806
2278,3379133.513160092
2279,3382941.234021993
2280,3394751.5400502244
2281,3402099.7787878984
2282,3438617.277046303
2283,3416232.4924319973
2284,3372134.202509106
2285,3382989.483212892
2286,3415821.066638216
2287,3305519.1632275344
2288,3140265.1042687814
2289,3170031.3435738496
2290,3154149.00079849
2291,3055539.5288286298
2292,3081800.4640749046
2293,3122404.365773962
2294,3126496.5292160246
2295,3159852.8704221444
2296,3183896.754025338
2297,3182804.0664727064
2298,3162567.4807325024
2299,3150374.101357309
2300,3171885.1097923345
2301,3227198.540691811
2302,3280615.2562847394
2303,3235258.667389515
2304,3189234.777401301
2305,3142507.933145563
2306,3150287.181613854
2307,3183265.6268638414
2308,3179502.518194513
2309,3154582.9892870393
2310,3160420.9126158594
2311,3214869.6126342276
2312,3215657.3568643406
2313,3183037.2184197046
2314,3150107.5958006876
2315,3168355.5189190228
2316,3182985.3182966723
2317,3144023.3548934488
2318,3145338.32532567
2319,3156495.109075895
2320,3065830.324450925
2321,3004740.899024006
2322,3088145.6440599384
2323,3043417.960564888
2324,3033950.5223715967
2325,3086794.020088083
2326,3025627.2941254475
2327,3077621.4415048365
2328,3105475.458897208
2329,3128367.44435204
2330,3062690.7028719257
2331,3085922.04373986
2332,3150095.213835394
2333,3130461.250038209
2334,3165618.4942113394
2335,3144907.6414838885
2336,3166577.550343058
2337,3174926.410598056
2338,3178607.3550859094
2339,3197913.8289834494
2340,3185472.841400494
2341,3194445.3891724134
2342,3154112.311608307
2343,3157716.4031080566
2344,3190365.8841203
2345,3146069.6001243573
2346,3124731.7131442935
2347,3107612.261487494
2348,3086163.0209671096
2349,3078075.6010513385
2350,3104250.0723308213
2351,3130508.9773570052
2352,3149900.147026301
2353,3207730.4805858317
2354,3245533.470234476
2355,3243232.3955001626
2356,3254943.0743955057
2357,3239698.719313595
2358,3245449.0012505404
2359,3234807.5237103356
2360,3211259.4294634745
2361,3244891.841858473
2362,3240470.55479965
2363,3249770.4122325606
2364,3210707.3010321637
2365,3181021.9682750073
2366,3126256.1662715343
2367,3203071.3755076625
2368,3182830.551535719
2369,3216135.479371042
2370,3214317.1759185484
2371,3205392.4872496934
2372,3254353.2722972985
2373,3265926.2386957905
2374,3285074.964944722
2375,3270659.2630430525
2376,3256402.476024673
2377,3237485.6441261247
2378,3225602.9115979266
2379,3205433.426517064
2380,3211200.3031702433
2381,3196164.436193612
2382,3197091.0318663497
2383,3176482.697827948
2384,3189076.711864223
2385,3144065.3615846243
2386,3163307.163669787
2387,3153320.743538157
2388,3179602.932754037
2389,3185195.2806582395
2390,3182223.1735514705
2391,3172968.7076456603
2392,3184177.688134309
2393,3195490.607848671
2394,3239765.98302882
2395,3250248.673646953
2396,3225681.6574837426
2397,3247737.0864036633
2398,3260974.4859479396
2399,3280900.7105304603
2400,3286490.13830743
2401,3295300.130075028
2402,3271136.504234993
2403,3279749.6916380436
2404,3297896.4445391833
2405,3341444.9327034215
2406,3376463.5583147146
2407,3384315.476826209
2408,3350299.37104417
2409,3340902.3288596785
2410,3341404.195263147
2411,3329604.617281008
2412,3324886.9083794574
2413,3346805.4103613766
2414,3349361.551456469
2415,3373732.3447536244
2416,3372632.1342492583
2417,3353148.334118885
2418,3322823.3765731095
2419,3287548.0597322187
2420,3295209.9094220875
2421,3261328.3167162063
2422,3293372.794607739
2423,3304930.6483747098
2424,3312338.160346971
2425,3316324.9748348426
2426,3328541.324989827
2427,3313962.3686391236
2428,3330467.2968801977
2429,3365647.4621611624
2430,3359205.939628627
2431,3371014.8642087393
2432,3357813.350131226
2433,3347532.7887777113
2434,3351291.963349879
2435,3355216.8025892377
2436,3340820.6183557794
2437,3360653.8614411373
2438,3360156.424579448
2439,3391983.698347969
2440,3384897.635670717
2441,3388132.3470895477
2442,3402757.9758326504
2443,3409247.3677942203
2444,3428717.218489852
2445,3469711.3969176533
2446,3495723.0140741775
2447,3500045.295965138
2448,3506867.6876357314
2449,3498329.1202885984
2450,3473433.7328162547
2451,3471806.609257288
2452,3447003.05235487
2453,3473761.727636666
2454,3488432.4007713124
2455,3495363.5649040584
2456,3475742.770257933
2457,3461087.1541405157
2458,3476140.502533514
2459,3471492.0791167207
2460,3369602.2455868223
2461,3275722.9051797413
2462,3286161.2895682524
2463,3261558.9156746194
2464,3313120.140196204
2465,3325534.9705700874
2466,3298681.0916929934
2467,3302028.90888984
2468,3275410.914185288
2469,3239465.7637397028
2470,3136868.7068353556
2471,3194589.9421885824
2472,3156161.1356354617
2473,3148084.437196669
2474,3191486.8842976736
2475,3243648.6446557688
2476,3269829.030325015
2477,3279667.325892305
2478,3289412.4850381208
2479,3300901.8880655766
2480,3366481.1862893943
2481,3353191.9567356203
2482,3322654.162255414
2483,3265940.584309552
2484,3242156.926731215
2485,3202592.6441203384
2486,3255504.044538634
2487,3273153.5298544765
2488,3266160.532116566
2489,3189794.0195802115
2490,3193159.9728024625
2491,3155753.5547526027
2492,3216109.378240056
2493,3218498.5185463615
2494,3275442.947858977
2495,3273004.8888514997
2496,3302106.532719743
2497,3346978.684065702
2498,3244516.0619899896
